EIN,FisYr,NAME,STATE,zip5,SUBSECCD,hospfclt_cnt,hrow,fclt_num,fclty_name,fclty_zip,type_of_fclty,chna_cndct,chna_descr,nds_assmnt_cndct,tk_into_acct,oth_fclt,chna_wdly_avlbl,chna_public,nds_addrssd,all_nds_addrssd,org_incr_exc_tx,fil_4720_rprt_exc_tx,exc_rprt_4720_all_amt,elgbl_crtr_explnd,uss_fpg_fr,fpg_fr_pct,uss_fpg_dscntd,fpg_dscnt_pct,explns_bss,bss_for_amts,explns_applctn_mthd,inclds_pblcty_msrs,how_msrs_pblczd,actns_nnpymnt,nnpymnt_actn_mthds,coll_acty,coll_acty_mthds,pre_coll_acty,nndscrm_emrgncy_cr_plcy,rsn_no_nndscrm_plcy,max_amt_dtrmnd,amt_gnrlly_blld,gr_chrg
"351330472","2012","FRANCISCAN ALLIANCE INC","IN","46544","03","14","6","6","FRANCISCAN ST ELIZABETH HEALTH -","47905","127","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","300","Y","1235","Y","Y","167","Y","","Y","","","Y","","2","Y","Y"
"351330472","2012","FRANCISCAN ALLIANCE INC","IN","46544","03","14","7","7","FRANCISCAN ST ANTHONY HEALTH -","46360","1278","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","300","Y","1235","Y","Y","167","Y","","Y","","","Y","","2","Y","Y"
"351330472","2012","FRANCISCAN ALLIANCE INC","IN","46544","03","14","8","8","FRANCISCAN ST JAMES HEALTH -","60461","1247","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","300","Y","1235","Y","Y","167","Y","","Y","","","Y","","2","Y","Y"
"351330472","2012","FRANCISCAN ALLIANCE INC","IN","46544","03","14","9","9","FRANCISCAN ST FRANCIS HEALTH -","46158","1247","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","300","Y","1235","Y","Y","167","Y","","Y","","","Y","","2","Y","Y"
"351330472","2012","FRANCISCAN ALLIANCE INC","IN","46544","03","14","10","10","FRANCISCAN ST ELIZABETH HEALTH -","47904","127","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","300","Y","1235","Y","Y","167","Y","","Y","","","Y","","2","Y","Y"
"351330472","2012","FRANCISCAN ALLIANCE INC","IN","46544","03","14","11","11","FRANCISCAN ST ELIZABETH HEALTH -","47933","127","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","300","Y","1235","Y","Y","167","Y","","Y","","","Y","","2","Y","Y"
"351330472","2012","FRANCISCAN ALLIANCE INC","IN","46544","03","14","12","12","FRANCISCAN HEALTHCARE - MUNSTER","46321","12","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","300","Y","1235","Y","Y","167","Y","","Y","","","Y","","2","Y","Y"
"351330472","2012","FRANCISCAN ALLIANCE INC","IN","46544","03","14","13","13","FRANCISCAN ST FRANCIS HEALTH -","46032","12","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","300","Y","1235","Y","Y","167","Y","","Y","","","Y","","2","Y","Y"
"351330472","2012","FRANCISCAN ALLIANCE INC","IN","46544","03","14","14","14","FRANCISCAN ST FRANCIS HEALTH -","46107","12467","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","300","Y","1235","Y","Y","167","Y","","Y","","","Y","","2","Y","Y"
"510216589","2012","PROVIDENCE HEALTH SYSTEM -SO CALIFORNIA","WA","98057","03","5","1","1","Providence St Joseph Medical Center","91505","127","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","1234567","Y","Y","123467","Y","","Y","","1234","Y","","4","Y","Y"
"510216589","2012","PROVIDENCE HEALTH SYSTEM -SO CALIFORNIA","WA","98057","03","5","2","2","Providence LCM Med Ctr - Torrance","90505","127","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","1234567","Y","Y","123467","Y","","Y","","1234","Y","","4","Y","Y"
"510216589","2012","PROVIDENCE HEALTH SYSTEM -SO CALIFORNIA","WA","98057","03","5","3","3","Providence Holy Cross Medical Center","91345","12578","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","1234567","Y","Y","123467","Y","","Y","","1234","Y","","4","Y","Y"
"510216589","2012","PROVIDENCE HEALTH SYSTEM -SO CALIFORNIA","WA","98057","03","5","4","4","Providence Tarzana Medical Center","91356","127","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","1234567","Y","Y","123467","Y","","Y","","1234","Y","","4","Y","Y"
"510216589","2012","PROVIDENCE HEALTH SYSTEM -SO CALIFORNIA","WA","98057","03","5","5","5","Providence LCM Med Ctr - San Pedro","90732","127","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","1234567","Y","Y","123467","Y","","Y","","1234","Y","","4","Y","Y"
"810231793","2012","PROVIDENCE HEALTH & SERVICES - MONTANA","WA","98057","03","1","2","1","Providence St Patrick Hospital","59802","12479","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","100","Y","400","Y","1234567","Y","Y","167","Y","","Y","","345","Y","","4","Y","Y"
"510216587","2012","PROVIDENCE HEALTH & SERVICES - OREGON","WA","98057","03","8","1","1","Providence Portland Medical Center","97213","1247","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","1234567","Y","Y","123467","Y","","Y","","1234","Y","","4","Y","Y"
"510216587","2012","PROVIDENCE HEALTH & SERVICES - OREGON","WA","98057","03","8","2","2","Providence St Vincent Medical Center","97225","1247","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","1234567","Y","Y","123467","Y","","Y","","1234","Y","","4","Y","Y"
"510216587","2012","PROVIDENCE HEALTH & SERVICES - OREGON","WA","98057","03","8","3","3","Providence Milwaukie Hospital","97222","147","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","1234567","Y","Y","123467","Y","","Y","","1234","Y","","4","Y","Y"
"510216587","2012","PROVIDENCE HEALTH & SERVICES - OREGON","WA","98057","03","8","4","4","Providence Hood River Mem Hospital","97031","157","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","1234567","Y","Y","123467","Y","","Y","","1234","Y","","4","Y","Y"
"510216587","2012","PROVIDENCE HEALTH & SERVICES - OREGON","WA","98057","03","8","5","5","Providence Seaside Hospital","97138","1579","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","1234567","Y","Y","123467","Y","","Y","","1234","Y","","4","Y","Y"
"510216587","2012","PROVIDENCE HEALTH & SERVICES - OREGON","WA","98057","03","8","6","6","Providence Newberg Medical Center","97132","127","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","1234567","Y","Y","123467","Y","","Y","","1234","Y","","4","Y","Y"
"510216587","2012","PROVIDENCE HEALTH & SERVICES - OREGON","WA","98057","03","8","7","7","Providence Medford Medical Center","97504","127","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","1234567","Y","Y","123467","Y","","Y","","1234","Y","","4","Y","Y"
"510216587","2012","PROVIDENCE HEALTH & SERVICES - OREGON","WA","98057","03","8","8","8","Providence Willamette Falls Med Ctr","97045","17","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","1234567","Y","Y","123467","Y","","Y","","1234","Y","","4","Y","Y"
"990107330","2012","Castle Medical Center","HI","96734","03","1","1","1","Castle Medical Center","96734","127","N","","","N","N","N","","","N","N","N","0","N","N","","N","","N","","N","N","","N","","N","","","Y","","","N","N"
"956064971","2012","Simi Valley Hosp & Hlth Care Serv","CA","93065","03","1","1","1","Simi Valley Hospital","93065","127","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","13456","Y","Y","123456","Y","","Y","","","Y","","3","Y","Y"
"770324630","2012","Central Valley General Hospital","CA","93230","03","1","1","1","Central Valley General Hosp","93230","124","N","","","N","N","N","","","N","N","N","0","N","N","","N","","N","","N","N","","N","","N","","","Y","","","N","N"
"940535360","2012","HANFORD COMMUNITY HOSPITAL","CA","93230","03","2","3","2","Selma Community Hospital","93662","127","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","400","Y","134567","Y","Y","123456","Y","","Y","","","Y","","3","Y","Y"
"940535360","2012","HANFORD COMMUNITY HOSPITAL","CA","93230","03","2","4","1","Hanford Community Hospital","93230","127","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","400","Y","134567","Y","Y","123456","Y","","Y","","","Y","","3","Y","Y"
"941101228","2012","Feather River Hospital","CA","95969","03","1","2","1","Feather River Hospital","95969","127","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","400","Y","1234567","Y","Y","123456","Y","","Y","","","Y","","34","Y","Y"
"860732836","2012","COBRE VALLEY REGIONAL MEDICAL CENTER","AZ","85501","03","1","1","1","COBRE VALLEY REGIONAL MEDICAL CENTER","85501","1257","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","100","Y","400","Y","1234567","Y","Y","3456","Y","","Y","","","Y","","4","Y","Y"
"131740122","2012","ST BARNABAS HOSPITAL","NY","10457","03","1","2","1","ST BARNABAS HOSPITAL","10457","147","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","","Y","13","Y","Y","3456","Y","","Y","","1234","Y","","3","Y","Y"
"730657693","2012","SSM HEALTH CARE OF OKLAHOMA INC","MO","63141","03","1","2","1","ST ANTHONY HOSPITAL","73103","127","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","400","Y","13456","Y","Y","1346","Y","","Y","","","Y","","2","Y","Y"
"990260423","2012","NORTH HAWAII COMMUNITY HOSPITAL","HI","96743","03","1","2","1","NORTH HAWAII COMMUNITY HOSPITAL","96743","1279","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","400","Y","1234567","Y","Y","67","Y","12","Y","","134","Y","","3","Y","Y"
"440579850","2012","SSM REGIONAL HEALTH SERVICES","MO","63141","03","2","1","1","ST MARY'S HEALTH CENTER","65101","127","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","123456","Y","Y","1346","Y","","Y","","","Y","","2","Y","Y"
"440579850","2012","SSM REGIONAL HEALTH SERVICES","MO","63141","03","2","2","2","ST FRANCIS HOSPITAL & HEALTH SERVICES","64468","127","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","123456","Y","Y","1346","Y","","Y","","","Y","","2","Y","Y"
"430688874","2012","SSM HEALTH CARE OF WISCONSIN INC","MO","63141","03","3","1","1","ST MARY'S HOSPITAL","53715","1247","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","123456","Y","Y","1346","Y","","Y","","","Y","","2","Y","Y"
"430688874","2012","SSM HEALTH CARE OF WISCONSIN INC","MO","63141","03","3","2","2","ST CLARE HOSPITAL & HEALTH SERVICES","53913","1247","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","123456","Y","Y","1346","Y","","Y","","","Y","","2","Y","Y"
"430688874","2012","SSM HEALTH CARE OF WISCONSIN INC","MO","63141","03","3","3","3","ST MARY'S JANESVILLE HOSPITAL","53546","1247","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","123456","Y","Y","1346","Y","","Y","","","Y","","2","Y","Y"
"431343281","2012","SSM HEALTH CARE ST LOUIS","MO","63141","03","5","1","1","DEPAUL HEALTH CENTER","63044","127","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","123456","Y","Y","1346","Y","","Y","","","Y","","2","Y","Y"
"431343281","2012","SSM HEALTH CARE ST LOUIS","MO","63141","03","5","2","2","ST MARY'S HEALTH CENTER","63117","1247","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","123456","Y","Y","1346","Y","","Y","","","Y","","2","Y","Y"
"431343281","2012","SSM HEALTH CARE ST LOUIS","MO","63141","03","5","3","3","ST JOSEPH HEALTH CARE","63301","127","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","123456","Y","Y","1346","Y","","Y","","","Y","","2","Y","Y"
"431343281","2012","SSM HEALTH CARE ST LOUIS","MO","63141","03","5","4","4","ST CLARE HEALTH CENTER","63026","127","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","123456","Y","Y","1346","Y","","Y","","","Y","","2","Y","Y"
"431343281","2012","SSM HEALTH CARE ST LOUIS","MO","63141","03","5","5","5","SSM ST JOSEPH HOSPITAL WEST","63367","127","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","123456","Y","Y","1346","Y","","Y","","","Y","","2","Y","Y"
"930429015","2012","Portland Adventist Medical Center","OR","97216","03","1","2","1","Portland Adventist Medical Ctr","97216","1247","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","399","Y","168","Y","Y","16","Y","","Y","","3","Y","","4","Y","Y"
"370662580","2012","ST MARY'S HOSPITAL CENTRALIA ILLINOIS","MO","63141","03","1","2","1","ST MARY'S HOSPITAL","62801","127","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","400","Y","123456","Y","Y","1346","Y","","Y","","","Y","","2","Y","Y"
"430738490","2012","SSM CARDINAL GLENNON CHILDREN'S HOSPITAL","MO","63141","03","1","2","1","CARDINAL GLENNON CHILDREN'S MEDICAL CTR","63104","12347","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","400","Y","123456","Y","Y","1346","Y","","Y","","","Y","","2","Y","Y"
"430653587","2012","GOOD SAMARITAN REGIONAL HEALTH CENTER","MO","63141","03","1","2","1","GOOD SAMARITAN REGIONAL HEALTH CENTER","62864","128","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","400","Y","123456","Y","Y","1346","Y","","Y","","","Y","","2","Y","Y"
"341260978","2012","ST JOHN MEDICAL CENTER","OH","44141","03","1","2","1","ST JOHN MEDICAL CENTER","44145","1247","Y","12345678","12","Y","Y","Y","1","1257","Y","N","N","0","Y","Y","250","Y","400","Y","16","Y","Y","234","Y","","Y","","234","Y","","3","Y","Y"
"340714456","2012","MEDCENTRAL HEALTH SYSTEM","OH","44903","03","2","3","1","MEDCENTRAL MANSFIELD HOSPITAL","44903","127","Y","123456789","11","Y","Y","Y","12","123478","Y","N","N","0","Y","Y","150","Y","200","Y","1","Y","Y","26","Y","","Y","","34","Y","","1","Y","Y"
"340714456","2012","MEDCENTRAL HEALTH SYSTEM","OH","44903","03","2","4","2","MEDCENTRAL SHELBY HOSPITAL","44875","1257","Y","123456789","11","Y","Y","Y","12","123478","Y","N","N","0","Y","Y","150","Y","200","Y","1","Y","Y","26","Y","","Y","","34","Y","","1","Y","Y"
"160743905","2012","ARNOT OGDEN MEDICAL CENTER","NY","14905","03","4","5","1","Arnot Ogden Medical Center","14905","127","Y","1234567890","12","Y","Y","Y","12","12345678","Y","N","N","0","Y","Y","100","Y","400","Y","157","Y","Y","146","Y","123","Y","123","134","Y","","4","Y","Y"
"160743905","2012","ARNOT OGDEN MEDICAL CENTER","NY","14905","03","4","6","2","Arnot Ogden Medical CenterHealth Center for Women","14905","89","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","400","Y","","Y","157","Y","Y","12456","Y","123","Y","123","134","Y","","4","Y","Y"
"160743905","2012","ARNOT OGDEN MEDICAL CENTER","NY","14905","03","4","7","3","Arnot Ogden Medical CenterHorseheads Campus","14845","89","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","","Y","400","Y","157","Y","Y","12456","Y","123","Y","123","134","Y","","4","Y","Y"
"160743905","2012","ARNOT OGDEN MEDICAL CENTER","NY","14905","03","4","8","4","Arnot Ogden Medical CenterDialysis Center","14830","89","Y","1234568","9","Y","Y","Y","123","123456789","Y","N","N","0","Y","Y","","Y","400","Y","157","Y","Y","12456","Y","123","Y","123","134","Y","","4","Y","Y"
"590634433","2012","The Nemours Foundation","FL","32256","03","2","1","1","ALFRED I DUPONT HOSPITAL FOR CHILDREN","19803","13","N","","","N","N","N","","","N","N","N","0","Y","Y","250","Y","400","Y","12","Y","Y","1567","Y","5","N","","","Y","","4","N","N"
"590634433","2012","The Nemours Foundation","FL","32256","03","2","2","2","NEMOURS CHILDREN'S HOSPITAL","32827","13","N","","","N","N","N","","","N","N","N","0","Y","Y","250","Y","400","Y","12","Y","Y","1567","Y","5","N","","","Y","","4","N","N"
"720467503","2012","CHILDRENS HOSPITAL INC","LA","70118","03","1","2","1","Children's Hospital","70118","13467","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","350","Y","","Y","18","Y","Y","1257","Y","5","Y","","12345","Y","","1","Y","Y"
"340714771","2012","THE UNION HOSPITAL ASSOCIATION","OH","44622","03","1","2","1","The Union Hospital Association","44622","127","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","100","Y","300","Y","8","Y","Y","26","Y","","Y","","1234","Y","","2","Y","Y"
"952294234","2012","San Joaquin Community Hospital","CA","93301","03","1","2","1","San Joaquin Community Hospital","93301","127","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","400","Y","134567","Y","Y","123456","Y","","Y","","","Y","","34","Y","Y"
"311524546","2012","CAMDEN-CLARK MEMORIAL HOSPITAL CORPORATION","WV","26101","03","1","2","1","CAMDEN-CLARK MEMORIAL HOSPITAL","26102","12479","Y","12345678","12","Y","Y","Y","12","12345678","Y","Y","Y","0","Y","Y","200","Y","350","Y","12345","Y","Y","16","Y","","Y","","1234","Y","","1","Y","Y"
"840175870","2012","THE COMMUNITY HOSPITAL ASSOCIATION","CO","80301","03","2","3","1","Boulder Community Hospital","80304","1279","Y","12345678","11","Y","Y","Y","123","123456789","Y","Y","Y","0","Y","Y","250","Y","400","Y","12345","Y","Y","12456","Y","","Y","","1234","Y","","4","Y","Y"
"840175870","2012","THE COMMUNITY HOSPITAL ASSOCIATION","CO","80301","03","2","4","2","Boulder Community Foothills Hospital","80303","127","Y","12345678","11","Y","Y","Y","123","123456789","Y","N","N","0","Y","Y","250","Y","400","Y","12345","Y","Y","12456","Y","","Y","","1234","Y","","4","Y","Y"
"364113692","2013","RML HEALTH PROVIDERS LIMITED PARTNERSHIP","IL","60521","03","2","2","2","RML SPECIALTY HOSPITAL","60624","169","Y","123456789","12","Y","Y","Y","12","167","Y","N","N","0","Y","Y","200","Y","600","Y","1237","Y","Y","7","Y","","Y","","","Y","","4","Y","Y"
"364113692","2013","RML HEALTH PROVIDERS LIMITED PARTNERSHIP","IL","60521","03","2","3","1","RML SPECIALTY HOSPITAL","60521","169","Y","123456789","12","Y","Y","Y","12","167","Y","N","N","0","Y","Y","200","Y","600","Y","1237","Y","Y","7","Y","","Y","","","Y","","4","Y","Y"
"460345312","2013","HURON REGIONAL MEDICAL CENTER INC","SD","57350","03","1","2","1","HURON REGIONAL MEDICAL CENTER","57350","1257","Y","1234567890","13","Y","Y","Y","12","1278","Y","Y","Y","0","Y","Y","125","Y","200","Y","","Y","Y","1256","Y","123","Y","123","1234","Y","","23","Y","Y"
"470542043","2013","COLUMBUS COMMUNITY HOSPITAL INC","NE","68602","03","1","1","1","Columbus Community Hospital INC","68601","1279","Y","123456789","2012","Y","Y","Y","123","1234578","Y","Y","Y","0","Y","Y","100","Y","200","Y","1346","Y","Y","1234567","Y","","Y","","","Y","","2","Y","Y"
"942281314","2013","EMANUEL MEDICAL CENTER INC","CA","95382","03","1","2","1","EMANUEL MEDICAL CENTER","95382","1279","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","350","Y","1","Y","Y","2345","Y","","Y","","","Y","","3","Y","Y"
"930505325","2013","GRANDE RONDE HOSPITAL INC","OR","97850","03","1","2","1","GRANDE RONDE HOSPITAL INC","97850","1257","Y","1234567890","12","Y","Y","Y","12","135678","Y","N","N","0","Y","Y","150","Y","300","Y","135","Y","Y","12346","Y","","Y","","1234","Y","","4","Y","Y"
"581911751","2013","KINGS BAY COMM HOSPITALINC","GA","31558","03","1","2","1","Kings Bay Comm Hospital Inc","31558","127","Y","123456789","12","Y","Y","Y","","","Y","Y","Y","0","Y","Y","125","Y","200","Y","18","Y","Y","1234567","Y","12","Y","","12345","Y","","4","Y","Y"
"586000498","2013","GLYNN-BRUNSWICK MEMORIAL HOSP AUTHORITY","GA","31520","03","1","2","1","SGHS-Brunswick","31520","127","Y","123456789","12","Y","Y","Y","","","Y","Y","Y","0","Y","Y","125","Y","200","Y","18","Y","Y","1234567","Y","12","Y","","12345","Y","","4","Y","Y"
"237339737","2013","LAKE REGIONAL HEALTH SYSTEM","MO","65065","03","1","1","1","LAKE REGIONAL HEALTH SYSTEM","65065","127","Y","123456789","12","Y","Y","Y","12","34678","Y","Y","Y","0","Y","Y","200","Y","300","Y","1238","Y","Y","123467","Y","","Y","","234","Y","","4","Y","Y"
"390806250","2013","DIVINE SAVIOR HEALTHCARE INC","WI","53901","03","1","2","1","DIVINE SAVIOR HEALTHCARE INC","53901","1279","Y","123456789","12","Y","Y","Y","12","135678","Y","N","N","0","Y","Y","150","Y","300","Y","12368","Y","Y","167","Y","1","Y","1","345","Y","","4","Y","Y"
"510069243","2013","NANTICOKE MEMORIAL HOSPITAL INC","DE","19973","03","1","1","1","NANTICOKE MEMORIAL HOSPITAL","19973","127","Y","123456789","12","Y","Y","Y","12","123478","Y","Y","Y","0","Y","Y","250","Y","300","Y","12","Y","Y","13456","Y","","Y","","1234","Y","","4","Y","Y"
"591162148","2013","APALACHEE CENTER INC","FL","32308","03","1","2","1","EASTSIDE PSYCHIATRIC HOSPITAL","32308","1","Y","12345678","12","Y","Y","Y","12","1278","Y","N","N","0","Y","Y","","Y","200","Y","1","Y","Y","5","Y","","Y","","","Y","1","","Y","Y"
"470439599","2013","MADONNA REHABILITATION HOSPITAL","NE","68506","03","1","2","1","MADONNA REHABILITATION HOSPITAL","68506","19","Y","12345789","12","Y","Y","Y","12","12678","Y","Y","Y","0","Y","Y","300","Y","","Y","18","Y","Y","123456","Y","","Y","","5","Y","1","4","Y","Y"
"237426289","2013","HARRISBURG MEDICAL CENTER","IL","62946","03","1","2","1","HARRISBURG MEDICAL CENTER","62946","127","Y","123457890","13","Y","Y","Y","12","12678","Y","Y","Y","0","Y","Y","200","Y","300","Y","123567","Y","Y","123456","Y","12","Y","","123","Y","","4","Y","Y"
